"GEOID","king_county","RPL_THEMES_QUARTILE_WA","RPL_THEMES_QUARTILE_KC","PED3_16_20","PFAMINCGE125K16_20","PPROF16_20","AFFLUENCE16_20_armcreate","affluence_quartile_WA","affluence_quartile_KC","perc_burden_gte30_quartile_WA","perc_burden_gte30_quartile_KC","perc_renter_quartile_WA","perc_renter_quartile_KC","perc_lt150poverty_quartile_WA","perc_lt150poverty_quartile_KC","medianincome_quartile_WA","medianincome_quartile_KC","perc_unemployed_quartile_WA","perc_unemployed_quartile_KC","perc_novehicle_quartile_WA","perc_novehicle_quartile_KC"
53035090700,FALSE,1,NA,0.7426266670227,0.6694966554642,0.7252159714699,0.712446431318933,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA
53035090800,FALSE,1,NA,0.7342589497566,0.6433022022247,0.7494565248489,0.709005892276733,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA
53035090901,FALSE,2,NA,0.6258318424225,0.6242038011551,0.4837443828583,0.577926675478633,1,NA,4,NA,3,NA,1,NA,1,NA,3,NA,4,NA
53035090902,FALSE,1,NA,0.6897621750832,0.5982142686844,0.6765734553337,0.6548499663671,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2,NA
53035091001,FALSE,1,NA,0.8456048369408,0.567151427269,0.6925714015961,0.701775888601967,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53035091002,FALSE,1,NA,0.7573289871216,0.625116288662,0.6787086725235,0.687051316102367,1,NA,1,NA,1,NA,1,NA,1,NA,3,NA,2,NA
53035091100,FALSE,1,NA,0.3744955658913,0.3755513429642,0.4744898080826,0.408178905646033,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA
53035091201,FALSE,3,NA,0.2371669858694,0.3694670200348,0.4008986651897,0.335844223697967,2,NA,2,NA,4,NA,1,NA,3,NA,2,NA,3,NA
53035091204,FALSE,3,NA,0.2645825445652,0.2601712942123,0.4284697473049,0.3177411953608,3,NA,4,NA,4,NA,3,NA,2,NA,4,NA,4,NA
53035091205,FALSE,1,NA,0.3814630508423,0.4109055399895,0.3611955344677,0.384521375099833,2,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA
53035091206,FALSE,2,NA,0.3344359993935,0.2298747748137,0.4356211125851,0.333310628930767,2,NA,3,NA,4,NA,1,NA,2,NA,4,NA,1,NA
53035091301,FALSE,1,NA,0.2551937997341,0.3463414609432,0.421294182539,0.340943147738767,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53035091302,FALSE,1,NA,0.3773584961891,0.6832432746887,0.5691412091255,0.5432476600011,1,NA,1,NA,1,NA,1,NA,1,NA,4,NA,1,NA
53035091400,FALSE,1,NA,0.3133179247379,0.327338129282,0.3850542008877,0.341903418302533,2,NA,1,NA,2,NA,2,NA,2,NA,2,NA,1,NA
53035091500,FALSE,3,NA,0.3140661418438,0.2701722681522,0.3573684096336,0.313868939876533,3,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2,NA
53035091600,FALSE,2,NA,0.3413461446762,0.3722826242447,0.3663239181042,0.359984229008367,2,NA,2,NA,3,NA,1,NA,3,NA,3,NA,1,NA
53035091701,FALSE,1,NA,0.3018867969513,0.3664874434471,0.3774338364601,0.348602692286167,2,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1,NA
53035091702,FALSE,3,NA,0.2672525942326,0.130038022995,0.3260153532028,0.241101990143467,3,NA,4,NA,2,NA,2,NA,3,NA,1,NA,2,NA
53035091800,FALSE,3,NA,0.2870280742645,0.2093316465616,0.3541226089001,0.283494109908733,3,NA,2,NA,2,NA,2,NA,3,NA,4,NA,3,NA
53035091900,FALSE,3,NA,0.2725706398487,0.2704761922359,0.3850129246712,0.309353252251933,3,NA,2,NA,2,NA,2,NA,3,NA,3,NA,2,NA
53035092000,FALSE,3,NA,0.2413881719112,0.2144249528646,0.3052896857262,0.253700936834,3,NA,3,NA,1,NA,2,NA,2,NA,4,NA,1,NA
53035092101,FALSE,3,NA,0.3055067360401,0.2513888776302,0.3492647111416,0.302053441603967,3,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2,NA
53035092102,FALSE,2,NA,0.2928494513035,0.2191304266453,0.4015616178513,0.304513831933367,3,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1,NA
53035092200,FALSE,4,NA,0.1828045099974,0.1633663326502,0.3007335066795,0.215634783109033,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA
53035092300,FALSE,3,NA,0.2049283385277,0.1792114675045,0.29260212183,0.225580642620733,4,NA,4,NA,3,NA,4,NA,3,NA,1,NA,3,NA
53035092400,FALSE,3,NA,0.1718677282333,0.1745635867119,0.234803751111,0.193745022018733,4,NA,3,NA,3,NA,2,NA,3,NA,1,NA,4,NA
53035092500,FALSE,2,NA,0.3084590435028,0.3026415109634,0.3905279636383,0.3338761727015,2,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3,NA
53035092600,FALSE,2,NA,0.2825719118118,0.279464751482,0.3129411637783,0.2916592756907,3,NA,2,NA,2,NA,3,NA,3,NA,1,NA,2,NA
53035092701,FALSE,1,NA,0.3284122645855,0.3264580368996,0.4141940772533,0.3563547929128,2,NA,2,NA,1,NA,1,NA,2,NA,1,NA,2,NA
53035092704,FALSE,1,NA,0.3648648560047,0.4505262970924,0.4820668697357,0.432486007610933,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,3,NA
53035092801,FALSE,2,NA,0.2118314951658,0.2360153198242,0.4580867886543,0.301977867881433,3,NA,2,NA,1,NA,2,NA,2,NA,4,NA,2,NA
53035092802,FALSE,1,NA,0.3042853176594,0.4358578026295,0.4114061892033,0.383849769830733,2,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2,NA
53035092803,FALSE,2,NA,0.2910372614861,0.2713004350662,0.3424190878868,0.301585594813033,3,NA,2,NA,1,NA,3,NA,2,NA,3,NA,1,NA
53035092901,FALSE,2,NA,0.2346868515015,0.3456334471703,0.3781818151474,0.3195007046064,3,NA,2,NA,1,NA,3,NA,2,NA,4,NA,1,NA
53035092902,FALSE,2,NA,0.2558760643005,0.3558124601841,0.3314873278141,0.314391950766233,3,NA,3,NA,2,NA,3,NA,3,NA,3,NA,1,NA
53035940000,FALSE,2,NA,0.3627819418907,0.27035176754,0.3962374925613,0.343123733997333,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,NA
53035940100,FALSE,2,NA,0.4467948675156,0.376960515976,0.4614611268044,0.428405503432,2,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2,NA
53035990100,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53037975101,FALSE,1,NA,0.3343051373959,0.4795244336128,0.3145817816257,0.3761371175448,2,NA,1,NA,1,NA,2,NA,3,NA,4,NA,1,NA
53037975102,FALSE,2,NA,0.2392197102308,0.0681818202138,0.2964224815369,0.2012746706605,4,NA,4,NA,2,NA,4,NA,4,NA,2,NA,1,NA
53037975103,FALSE,3,NA,0.1262711882591,0.0670241266489,0.2293955981731,0.140896971027033,4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53037975104,FALSE,2,NA,0.2120418846607,0.185882344842,0.3421686887741,0.2466976394256,3,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1,NA
53037975201,FALSE,2,NA,0.198779091239,0.1742344200611,0.4412470161915,0.271420175830533,3,NA,1,NA,1,NA,2,NA,3,NA,4,NA,2,NA
53037975202,FALSE,1,NA,0.4013547897339,0.3202146887779,0.487692296505,0.403087258338933,2,NA,2,NA,1,NA,2,NA,2,NA,3,NA,1,NA
53037975203,FALSE,1,NA,0.3964365124702,0.3451612889767,0.471728593111,0.4044421315193,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA
53037975300,FALSE,1,NA,0.3151421844959,0.3067331910133,0.3680057525635,0.329960376024233,2,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA
53037975402,FALSE,3,NA,0.5105690956116,0.1532322466373,0.5566275119781,0.406809618075667,2,NA,3,NA,3,NA,3,NA,4,NA,3,NA,4,NA
53037975403,FALSE,3,NA,0.5087396502495,0.3832923769951,0.2772423923016,0.389758139848733,2,NA,3,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53037975404,FALSE,3,NA,0.3687258660793,0.3999999761581,0.2115005850792,0.326742142438867,2,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53037975500,FALSE,2,NA,0.3939216732979,0.0954738333821,0.3487595319748,0.279385012884933,3,NA,4,NA,4,NA,4,NA,4,NA,3,NA,3,NA
53037975600,FALSE,3,NA,0.3904338181019,0.1473477482796,0.4951830506325,0.344321539004667,2,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53037975700,FALSE,2,NA,0.2626442015171,0.2949790656567,0.3473002016544,0.301641156276067,3,NA,2,NA,2,NA,3,NA,3,NA,3,NA,1,NA
53039950101,FALSE,4,NA,0.1918997168541,0.2195767313242,0.3061594069004,0.2392119516929,3,NA,3,NA,3,NA,4,NA,4,NA,3,NA,2,NA
53039950102,FALSE,1,NA,0.2953517138958,0.1473951786757,0.3982473313808,0.2803314079841,3,NA,1,NA,2,NA,4,NA,4,NA,4,NA,1,NA
53039950103,FALSE,4,NA,0.2128378450871,0.0552907511592,0.202855437994,0.1569946780801,4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,3,NA
53039950200,FALSE,4,NA,0.1894940435886,0.1850775182247,0.2863196134567,0.220297058423333,4,NA,2,NA,3,NA,4,NA,4,NA,4,NA,4,NA
53039950301,FALSE,2,NA,0.5227827429771,0.3394594490528,0.5099697709084,0.4574039876461,2,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2,NA
53039950302,FALSE,3,NA,0.3670582473278,0.2101300507784,0.4475761055946,0.341588134566933,2,NA,2,NA,2,NA,4,NA,3,NA,2,NA,2,NA
53041970100,FALSE,2,NA,0.2644561231136,0.3827893137932,0.4721266329288,0.373124023278533,2,NA,1,NA,2,NA,2,NA,2,NA,3,NA,2,NA
53041970200,FALSE,3,NA,0.3056880831718,0.2655478715897,0.4240455031395,0.331760485967,2,NA,1,NA,3,NA,3,NA,3,NA,4,NA,3,NA
53041970300,FALSE,4,NA,0.1285380423069,0.1022544279695,0.2093816697598,0.1467247133454,4,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA
53041970400,FALSE,4,NA,0.1880935877562,0.0791556686163,0.2159183621407,0.161055872837733,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,2,NA
53041970500,FALSE,3,NA,0.2618207335472,0.1482176333666,0.3551401793957,0.2550595154365,3,NA,4,NA,3,NA,3,NA,4,NA,1,NA,2,NA
53041970600,FALSE,4,NA,0.1577464789152,0.0684596598148,0.2434584796429,0.156554872790967,4,NA,3,NA,4,NA,4,NA,4,NA,3,NA,3,NA
53041970700,FALSE,4,NA,0.1395022720098,0.1325420439243,0.2142857164145,0.162110010782867,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53041970800,FALSE,4,NA,0.1984365582466,0.1654894053936,0.3139763772488,0.225967446963,4,NA,3,NA,3,NA,4,NA,4,NA,2,NA,4,NA
53041970900,FALSE,4,NA,0.1087744757533,0.0494505502284,0.2533692717552,0.137198099245633,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53041971000,FALSE,3,NA,0.2581648528576,0.1725440770388,0.3393351733685,0.256681367754967,3,NA,3,NA,3,NA,2,NA,4,NA,4,NA,4,NA
53041971100,FALSE,2,NA,0.1769681125879,0.2037797868252,0.3052434325218,0.228663777311633,4,NA,1,NA,2,NA,3,NA,4,NA,1,NA,1,NA
53041971200,FALSE,3,NA,0.1591060757637,0.1683079749346,0.3017521202564,0.2097220569849,4,NA,1,NA,1,NA,4,NA,4,NA,4,NA,1,NA
53041971300,FALSE,3,NA,0.1715712100267,0.211916461587,0.2306768149137,0.204721495509133,4,NA,2,NA,2,NA,3,NA,4,NA,4,NA,2,NA
53041971400,FALSE,2,NA,0.2002938240767,0.2383939772844,0.3328519761562,0.2571799258391,3,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2,NA
53041971501,FALSE,4,NA,0.2027412950993,0.0915492996573,0.2614942491055,0.1852616146207,4,NA,2,NA,2,NA,3,NA,4,NA,4,NA,2,NA
53041971502,FALSE,2,NA,0.1736857444048,0.1436464041471,0.3481287956238,0.221820314725233,4,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1,NA
53041971600,FALSE,3,NA,0.3124350607395,0.2271517217159,0.4157575666904,0.318448116381933,3,NA,1,NA,1,NA,4,NA,3,NA,3,NA,2,NA
53041971700,FALSE,2,NA,0.1572615355253,0.1468879729509,0.3327606022358,0.212303370237333,4,NA,1,NA,2,NA,3,NA,4,NA,1,NA,2,NA
53041971800,FALSE,2,NA,0.2035907804966,0.0950226262212,0.2765957415104,0.191736382742733,4,NA,2,NA,2,NA,3,NA,4,NA,1,NA,2,NA
53041971900,FALSE,4,NA,0.1372731477022,0.052699226886,0.2199999988079,0.1366574577987,4,NA,2,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53041972000,FALSE,2,NA,0.135450720787,0.0351826809347,0.2365853637457,0.135739588489133,4,NA,1,NA,2,NA,2,NA,4,NA,2,NA,2,NA
53043960100,FALSE,2,NA,0.2941666543484,0.1315280497074,0.4406077265739,0.288767476876567,3,NA,1,NA,2,NA,3,NA,3,NA,1,NA,2,NA
53043960200,FALSE,2,NA,0.2578125,0.2047477662563,0.4182098805904,0.2935900489489,3,NA,1,NA,1,NA,4,NA,3,NA,3,NA,2,NA
53043960300,FALSE,2,NA,0.2210849523544,0.2623152732849,0.4803493320942,0.321249852577833,3,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2,NA
53043960400,FALSE,3,NA,0.2570560276508,0.1527936160564,0.4212193191051,0.2770229876041,3,NA,1,NA,2,NA,3,NA,4,NA,1,NA,2,NA
53045940000,FALSE,4,NA,0.1731601804495,0.088235296309,0.266375541687,0.175923672815167,4,NA,1,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53045960100,FALSE,1,NA,0.1959247589111,0.2401574701071,0.3201754391193,0.252085889379167,3,NA,1,NA,1,NA,2,NA,3,NA,2,NA,1,NA
53045960201,FALSE,2,NA,0.0618311539292,0.0404040403664,0.1546391695738,0.0856247879564667,4,NA,4,NA,1,NA,2,NA,3,NA,4,NA,1,NA
53045960202,FALSE,2,NA,0.1501426547766,0.1666666716337,0.3616504967213,0.2261532743772,4,NA,3,NA,1,NA,3,NA,4,NA,4,NA,1,NA
53045960301,FALSE,1,NA,0.1716500520706,0.2227074205875,0.0924784243107,0.162278632322933,4,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1,NA
53045960302,FALSE,3,NA,0.1367300003767,0.1394148021936,0.2862706780434,0.187471826871233,4,NA,3,NA,2,NA,4,NA,4,NA,3,NA,1,NA
53045960401,FALSE,3,NA,0.1567895412445,0.2592829763889,0.3648111224174,0.2602945466836,3,NA,3,NA,2,NA,2,NA,4,NA,2,NA,3,NA
53045960402,FALSE,2,NA,0.2338108867407,0.2772277295589,0.3220523893833,0.2776970018943,3,NA,2,NA,1,NA,2,NA,3,NA,4,NA,3,NA
53045960403,FALSE,1,NA,0.1674418598413,0.2157894819975,0.5024982094765,0.295243183771767,3,NA,2,NA,1,NA,2,NA,4,NA,3,NA,1,NA
53045960500,FALSE,2,NA,0.2632504403591,0.1903765648603,0.3431069850922,0.265577996770533,3,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2,NA
53045960600,FALSE,4,NA,0.2028236985207,0.2568627595901,0.2834891080856,0.247725188732133,3,NA,1,NA,3,NA,3,NA,3,NA,3,NA,2,NA
53045960700,FALSE,4,NA,0.1032308936119,0.0785907879472,0.2919896543026,0.1579371119539,4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,3,NA
53045960800,FALSE,4,NA,0.1367453038692,0.1426718533039,0.2667126059532,0.182043254375433,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53045960900,FALSE,4,NA,0.1031613945961,0.0324074067175,0.2414136379957,0.1256608131031,4,NA,3,NA,3,NA,4,NA,4,NA,2,NA,4,NA
53045961000,FALSE,3,NA,0.2430441826582,0.2861586213112,0.4131897687912,0.314130857586867,3,NA,1,NA,2,NA,4,NA,4,NA,1,NA,3,NA
53045961101,FALSE,2,NA,0.3794848322868,0.1589486896992,0.3025830388069,0.280338853597633,3,NA,3,NA,2,NA,3,NA,3,NA,1,NA,2,NA
53045961102,FALSE,2,NA,0.1222929954529,0.086729362607,0.3818310797215,0.196951145927133,4,NA,2,NA,1,NA,3,NA,4,NA,3,NA,1,NA
53045961200,FALSE,2,NA,0.2509652376175,0.201680675149,0.2887438833714,0.247129932045967,3,NA,1,NA,2,NA,2,NA,3,NA,4,NA,1,NA
53045961300,FALSE,3,NA,0.137368246913,0.2139999866486,0.2831225991249,0.211496944228833,4,NA,1,NA,2,NA,3,NA,3,NA,2,NA,3,NA
53047940100,FALSE,4,NA,0.2050874382257,0.1366539001465,0.338517844677,0.2267530610164,4,NA,1,NA,3,NA,4,NA,3,NA,4,NA,3,NA
53047940200,FALSE,4,NA,0.1149718984962,0.0246768519282,0.256688952446,0.132112567623467,4,NA,2,NA,4,NA,4,NA,4,NA,4,NA,2,NA
53047970301,FALSE,4,NA,0.1643999963999,0.0366259738803,0.242953017354,0.147992995878067,4,NA,2,NA,3,NA,4,NA,4,NA,2,NA,3,NA
53047970302,FALSE,3,NA,0.1289437562227,0.0328467153013,0.2157142907381,0.125834920754033,4,NA,2,NA,1,NA,4,NA,4,NA,1,NA,1,NA
53047970303,FALSE,3,NA,0.1867192685604,0.0059171598405,0.3910806179047,0.194572348768533,4,NA,1,NA,2,NA,4,NA,4,NA,2,NA,2,NA
53047970400,FALSE,4,NA,0.1567930430174,0.1492385864258,0.328671336174,0.211567655205733,4,NA,2,NA,3,NA,4,NA,4,NA,3,NA,3,NA
53047970500,FALSE,4,NA,0.1219974681735,0.079015545547,0.2364933788776,0.145835464199367,4,NA,2,NA,3,NA,3,NA,4,NA,3,NA,1,NA
53047970601,FALSE,4,NA,0.2401544451714,0.1427296996117,0.5040053129196,0.295629819234233,3,NA,3,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53047970602,FALSE,4,NA,0.0666666701436,0.1216216236353,0.3695090413094,0.185932445029433,4,NA,1,NA,3,NA,4,NA,4,NA,2,NA,4,NA
53047970700,FALSE,4,NA,0.1421282738447,0.1084558814764,0.270411491394,0.1736652155717,4,NA,3,NA,4,NA,4,NA,3,NA,1,NA,2,NA
53047970800,FALSE,4,NA,0.1250420212746,0.0823620855808,0.1746031790972,0.1273357619842,4,NA,2,NA,3,NA,4,NA,4,NA,3,NA,2,NA
53047970900,FALSE,2,NA,0.6450363397598,0.2322738468647,0.3984142839909,0.425241490205133,2,NA,1,NA,2,NA,2,NA,3,NA,3,NA,1,NA
53047971000,FALSE,3,NA,0.3099722266197,0.1808972507715,0.3117647171021,0.267544731497767,3,NA,3,NA,3,NA,4,NA,4,NA,4,NA,3,NA
53049950200,FALSE,4,NA,0.1391279399395,0.1806451678276,0.2419889569283,0.187254021565133,4,NA,1,NA,2,NA,3,NA,4,NA,3,NA,4,NA
53049950301,FALSE,3,NA,0.209702655673,0.0982142910361,0.3004246354103,0.202780527373133,4,NA,1,NA,2,NA,4,NA,4,NA,3,NA,3,NA
53049950302,FALSE,4,NA,0.1015843451023,0.2518518567085,0.2380136996508,0.197149967153867,4,NA,3,NA,2,NA,4,NA,4,NA,4,NA,3,NA
53049950400,FALSE,2,NA,0.2044839560986,0.1450304239988,0.336150854826,0.2285550783078,4,NA,1,NA,1,NA,2,NA,4,NA,2,NA,2,NA
53049950501,FALSE,3,NA,0.367924541235,0.2684563696384,0.3075117468834,0.314630885918933,3,NA,3,NA,2,NA,3,NA,4,NA,1,NA,2,NA
53049950502,FALSE,4,NA,0.2115637362003,0.1197183132172,0.2956810593605,0.208987702926,4,NA,1,NA,3,NA,4,NA,4,NA,1,NA,2,NA
53049950600,FALSE,4,NA,0.1207627132535,0.0465116277337,0.2258883267641,0.131054222583767,4,NA,4,NA,3,NA,4,NA,4,NA,1,NA,4,NA
53049950701,FALSE,3,NA,0.2185954451561,0.1298701316118,0.4083969593048,0.252287512024233,3,NA,2,NA,1,NA,4,NA,4,NA,3,NA,3,NA
53049950702,FALSE,3,NA,0.2905911803246,0.1552631556988,0.4627659618855,0.3028734326363,3,NA,4,NA,1,NA,4,NA,4,NA,4,NA,4,NA
53049950801,FALSE,2,NA,0.2570725679398,0.0945179611444,0.3972602784634,0.2496169358492,3,NA,2,NA,1,NA,2,NA,4,NA,3,NA,3,NA
53049950802,FALSE,3,NA,0.1411960124969,0.0493562221527,0.5099009871483,0.233484407265967,3,NA,1,NA,2,NA,3,NA,4,NA,4,NA,1,NA
53049990100,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53051970100,FALSE,3,NA,0.1772068440914,0.2374581992626,0.4206081032753,0.278424382209767,3,NA,1,NA,1,NA,3,NA,3,NA,4,NA,3,NA
53051970200,FALSE,3,NA,0.2086365818977,0.1384615302086,0.3613707125187,0.236156274875,3,NA,1,NA,1,NA,4,NA,4,NA,4,NA,2,NA
53051970300,FALSE,4,NA,0.1427385956049,0.125,0.2094594538212,0.159066016475367,4,NA,2,NA,3,NA,3,NA,4,NA,2,NA,3,NA
53051970400,FALSE,2,NA,0.2000000029802,0.1887499988079,0.2649999856949,0.217916662494333,4,NA,2,NA,2,NA,3,NA,4,NA,4,NA,1,NA
53051970500,FALSE,2,NA,0.3295510709286,0.1917808204889,0.4455270171165,0.322286302844667,3,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3,NA
53053060200,FALSE,4,NA,0.2841020524502,0.429951697588,0.5791788697243,0.431077539920833,2,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53053060300,FALSE,2,NA,0.4040020406246,0.3951486647129,0.5092050433159,0.436118582884467,2,NA,2,NA,3,NA,2,NA,1,NA,2,NA,4,NA
53053060400,FALSE,1,NA,0.5048880577087,0.5229430198669,0.5440460443497,0.523959040641767,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,NA
53053060500,FALSE,1,NA,0.573439180851,0.6100746393204,0.5602900981903,0.581267972787233,1,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2,NA
53053060600,FALSE,2,NA,0.5584672689438,0.5260016918182,0.5928509235382,0.559106628100067,1,NA,3,NA,3,NA,2,NA,2,NA,2,NA,4,NA
53053060700,FALSE,1,NA,0.6368471980095,0.5472571253777,0.5603365302086,0.581480284531933,1,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3,NA
53053060800,FALSE,1,NA,0.5453380942345,0.5440705418587,0.5499511957169,0.546453277270033,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,NA
53053060903,FALSE,3,NA,0.3399378359318,0.2101449221373,0.4004344642162,0.3168390740951,3,NA,2,NA,3,NA,2,NA,2,NA,4,NA,4,NA
53053060904,FALSE,4,NA,0.25,0.1838074326515,0.3996808826923,0.277829438447933,3,NA,3,NA,4,NA,2,NA,3,NA,2,NA,4,NA
53053060906,FALSE,2,NA,0.3201342225075,0.3607843220234,0.3926585018635,0.3578590154648,2,NA,3,NA,1,NA,2,NA,2,NA,1,NA,4,NA
53053060907,FALSE,3,NA,0.3231338262558,0.2740213572979,0.3358509540558,0.311002045869833,3,NA,4,NA,4,NA,3,NA,4,NA,3,NA,4,NA
53053060908,FALSE,2,NA,0.350847452879,0.5115606784821,0.4667165279388,0.443041553099967,2,NA,2,NA,3,NA,2,NA,3,NA,1,NA,3,NA
53053061001,FALSE,2,NA,0.499383866787,0.4532940089703,0.5472061634064,0.4999613463879,1,NA,4,NA,2,NA,2,NA,2,NA,3,NA,3,NA
53053061002,FALSE,3,NA,0.2735986113548,0.2896475791931,0.3966173231602,0.319954504569367,3,NA,4,NA,4,NA,3,NA,3,NA,3,NA,4,NA
53053061100,FALSE,3,NA,0.3042716383934,0.3351994454861,0.3966805040836,0.345383862654367,2,NA,3,NA,2,NA,2,NA,2,NA,2,NA,4,NA
53053061200,FALSE,3,NA,0.2886239588261,0.2016064226627,0.3679491877556,0.2860598564148,3,NA,4,NA,3,NA,3,NA,3,NA,3,NA,4,NA
53053061300,FALSE,3,NA,0.3209696114063,0.1190944910049,0.3212396204472,0.253767907619467,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53053061400,FALSE,4,NA,0.2309145927429,0.0658307224512,0.3001987934113,0.198981369535133,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53053061501,FALSE,4,NA,0.5568378567696,0.0968992263079,0.5330520272255,0.395596370101,2,NA,4,NA,4,NA,4,NA,2,NA,4,NA,4,NA
53053061502,FALSE,3,NA,0.6238114833832,0.4368421137333,0.6716240048409,0.577425867319133,1,NA,3,NA,4,NA,3,NA,1,NA,1,NA,4,NA
53053061601,FALSE,4,NA,0.2962138056755,0.1933085471392,0.5681818127632,0.352568055192633,2,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53053061602,FALSE,4,NA,0.3616734147072,0.2833333313465,0.4957118332386,0.380239526430767,2,NA,4,NA,4,NA,4,NA,3,NA,4,NA,4,NA
53053061700,FALSE,4,NA,0.2464727908373,0.2073170691729,0.384218275547,0.279336045185733,3,NA,4,NA,4,NA,3,NA,4,NA,3,NA,4,NA
53053061800,FALSE,3,NA,0.2291457355022,0.0899390280247,0.3671305477619,0.228738437096267,4,NA,4,NA,2,NA,3,NA,2,NA,3,NA,3,NA
53053061900,FALSE,4,NA,0.2598314583302,0.1654320955276,0.3065868318081,0.2439501285553,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,3,NA
53053062000,FALSE,4,NA,0.2258389294147,0.1630218625069,0.2737104892731,0.220857093731567,4,NA,4,NA,3,NA,4,NA,3,NA,3,NA,3,NA
53053062300,FALSE,3,NA,0.2099582999945,0.1193615570664,0.3548283576965,0.228049404919133,4,NA,3,NA,2,NA,3,NA,2,NA,1,NA,3,NA
53053062400,FALSE,3,NA,0.2694583535194,0.1527508050203,0.3289183080196,0.250375822186433,3,NA,4,NA,2,NA,3,NA,3,NA,3,NA,1,NA
53053062501,FALSE,3,NA,0.1502064168453,0.0837887078524,0.2355091422796,0.156501422325767,4,NA,4,NA,3,NA,2,NA,3,NA,2,NA,2,NA
53053062502,FALSE,2,NA,0.2095652222633,0.0592755228281,0.2227589935064,0.1638665795326,4,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2,NA
53053062600,FALSE,4,NA,0.2194381207228,0.0894677266479,0.2269129306078,0.178606259326167,4,NA,4,NA,4,NA,3,NA,3,NA,4,NA,4,NA
53053062801,FALSE,4,NA,0.1132035106421,0.0593112260103,0.1862634271383,0.119592721263567,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,NA
53053062802,FALSE,3,NA,0.2072727233171,0.0741783976555,0.2759481072426,0.1857997427384,4,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2,NA
53053062901,FALSE,3,NA,0.2163921892643,0.2073991000652,0.3096590936184,0.244483460982633,3,NA,3,NA,4,NA,3,NA,3,NA,1,NA,4,NA
53053062902,FALSE,2,NA,0.1474381387234,0.2180904597044,0.2440286576748,0.2031857520342,4,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1,NA
53053063000,FALSE,4,NA,0.1932885944843,0.2368951737881,0.2551762759686,0.228453348080333,4,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2,NA
